id,Tempo,BeatCount,HarmonicMean,HarmonicMedian,HarmonicMin,HarmonicMax,PercussiveMean,PercussiveMedian,PercussiveMin,PercussiveMax,rms_average,rms_std,rms_max,dynamic_range,zero_crossing_rate_average,zero_crossing_rate_std,chroma_average,chroma_std,MFCC_average,MFCC_std,spectral_centroid_average,spectral_centroid_std,spectral_centroid_max,spectral_bandwidth_average,spectral_bandwidth_std,spectral_bandwidth_max,spectral_rolloff_average,spectral_rolloff_std,spectral_rolloff_max,spectral_contrast_average,spectral_contrast_std,spectral_contrast_max,spectral_flatness_average,spectral_flatness_std,spectral_flatness_max,onset_strength_average,onset_strength_std,onset_strength_max,low_energy_ratio,mid_energy_ratio,high_energy_ratio,class
jazz.00035.au,123.046875,57,0.038641427,0.02369773,-0.35923672,0.35018682,0.0019762379,0.0010263426,-0.092153735,0.12288467,0.09089005,0.036588967,0.18960759,0.17628099,0.01903466079369683,0.006356011368356308,0.35851052,0.31258416,-5.2452984,107.571686,798.0893217312672,217.9192068434589,1665.4379066728793,1047.301287244386,166.90656079359803,1978.521953770515,1493.9185723419687,628.835175211192,4112.841796875,12.108262252433393,3.967018075051625,38.21542959738794,1.5109232e-07,3.9272727e-06,0.00019376521,0.7734764,0.51177335,5.021636,0.6032995,0.2887518,0.10794865,jazz
jazz.00055.au,126.04801829268293,57,0.03864141,0.023699496,-0.35896337,0.34997925,0.0019754833,0.0010259028,-0.09187853,0.1222725,0.09088927,0.03658827,0.18960553,0.17627957,0.019042213481245168,0.006349442454845345,0.35851455,0.3125837,-5.2496905,107.19457,817.543832212053,216.06884188920415,1682.6545776502433,1121.2962643674255,167.9397185654095,2086.46664541826,1510.4104107288274,630.5975155701848,4198.974609375,12.106016269786464,3.963996966694317,38.87461976197696,2.041026e-07,4.500401e-06,0.00022190734,0.7873721,0.5129941,5.016278,0.60173744,0.28811318,0.1101494,jazz
jazz.00043.au,156.60511363636363,75,0.057730664,0.03805916,-0.5216319,0.5363732,0.0029511517,0.001004549,-0.33185926,0.25960556,0.110918395,0.04019287,0.22008635,0.20587216,0.04375668412848028,0.015866208096903464,0.31243202,0.3102845,-3.4358666,90.491165,1674.6253946047773,355.8852655658913,3444.8799008449773,1735.1298177438744,313.66807771101946,2973.224343675702,3267.99674267101,890.7469785070481,6782.958984375,15.142108273375019,4.878100021763457,47.01694031425379,1.7002628e-06,5.9524533e-05,0.0028704938,0.92599255,0.7717951,8.992828,0.30121723,0.40312484,0.29565793,jazz
jazz.00047.au,198.76802884615384,98,0.017902013,0.009357192,-0.22424562,0.18010351,0.0017002572,0.0007301681,-0.06407486,0.06621258,0.053361367,0.024805352,0.14117253,0.13594806,0.049048852293600155,0.025130897642613868,0.42833966,0.30114353,-6.162583,95.92839,1873.1625074534961,480.253111626839,4433.694041366582,2084.9987399074735,316.150438434252,3364.662408349767,4018.1342805247355,1129.7195604601152,7687.353515625,11.917589417319153,3.172176912275771,33.76047921025225,3.0823194e-06,8.1789476e-05,0.0040070824,0.85677534,0.64157903,6.9896984,0.3572927,0.30424115,0.33846614,jazz
jazz.00046.au,107.666015625,36,0.044434823,0.019242885,-0.56353563,0.51455253,0.0034887218,0.0011492549,-0.2529374,0.2427244,0.10759649,0.06419715,0.2887841,0.28095436,0.02972851109338747,0.011379722878695677,0.31121776,0.3142731,-6.842981,93.84277,1229.6367043455352,291.46152319619284,2519.8659626473914,1408.2775962724936,199.47207746283672,2123.4828225114074,2531.2560836344664,764.2584693069593,4715.771484375,12.370359341517323,4.393370738700529,48.68387998717489,2.6549102e-07,1.5786592e-06,7.4287746e-05,1.0709867,1.3350149,12.760126,0.42903104,0.36222282,0.20874609,jazz
jazz.00064.au,101.33272058823529,46,0.05048513,0.03718494,-0.41625294,0.34984264,0.007055175,0.0033985516,-0.21880661,0.22658215,0.21029162,0.053196568,0.32631662,0.27441567,0.029008928787219643,0.00898034904085102,0.4757003,0.27687073,5.5901256,74.74353,1488.8459238091557,278.289719538514,2665.0314890409404,1987.4827712447297,319.59792160075295,2880.5986553689404,3136.921259479336,843.9027079671296,6524.560546875,15.999803778576439,4.650036501568356,44.69640110234707,3.8225193e-07,1.0151999e-05,0.00050334755,0.8920651,0.8611026,8.973908,0.45844817,0.29857913,0.24297275,jazz
jazz.00049.au,184.5703125,89,0.12048358,0.07315025,-0.7089635,0.5889774,0.0030968112,0.0012117934,-0.355057,0.33796963,0.18220307,0.09491333,0.37561715,0.3592752,0.03386046300773694,0.025443142336423304,0.25647765,0.32260787,-6.985084,80.46822,1880.720041313774,698.0277318116339,5154.410093200251,2332.815550997008,382.55066528366683,3472.3539231584045,4139.953459139511,1782.0244070870356,8268.75,13.06998551775688,4.502845950579482,39.727963089477925,5.0850684e-07,5.083365e-06,0.00024876886,0.9244899,0.59614366,7.454504,0.4760288,0.24439964,0.27957153,jazz
jazz.00041.au,93.96306818181819,36,0.026171016,0.013096765,-0.47298408,0.45789492,0.002814352,0.0010998955,-0.14812438,0.13528332,0.076998554,0.04306478,0.24778765,0.24165191,0.050977053424690645,0.02491357613084994,0.36158082,0.30511606,-5.616217,101.51783,1526.8603033360757,406.986380890829,2520.0017167218994,1526.9105049839668,145.62194069448915,2193.9054459316026,2927.735309414444,720.6393063863507,4586.572265625,12.786180549703213,4.937672313734315,46.0895747606354,4.020415e-07,2.5471345e-06,0.00012028148,1.067756,1.1261518,9.111353,0.35134697,0.32163805,0.327015,jazz
jazz.00053.au,97.50884433962264,47,0.04458388,0.03033429,-0.53417337,0.5224441,0.0044648764,0.0017325473,-0.31814566,0.29857448,0.12811695,0.045753457,0.24623144,0.2302627,0.04079319835170147,0.026122148453115977,0.39147845,0.3020337,-0.4750033,83.176,1704.843550849777,519.0518262710657,3945.99458834087,1807.3153516355333,194.30923186055261,2491.3483692226896,3460.120960943862,828.2736758002228,6998.291015625,13.23628302442788,4.438942885940988,35.960805066017606,7.855616e-07,2.2671573e-05,0.0011029007,1.0842627,1.103225,9.30882,0.3919505,0.2903537,0.31769586,jazz
jazz.00057.au,93.96306818181819,39,0.047379766,0.026460327,-0.45355788,0.33719608,0.0010233802,0.0005634539,-0.046454117,0.048991982,0.07757117,0.048652317,0.24685329,0.24204731,0.03140350837441996,0.01897822852628425,0.30160183,0.3165258,-8.713649,97.745476,1254.7166601082808,404.57055145442433,3360.8103778011023,1597.78030959562,280.1214403850674,2988.215427521053,2334.8883513907267,938.9038480433317,6567.626953125,13.052874363099402,4.063620508051607,39.16506558302531,8.8236294e-07,1.5204769e-05,0.00072009675,0.80495995,0.5128817,6.44617,0.43805844,0.36324805,0.19869356,jazz
jazz.00059.au,105.46875,51,0.098373525,0.07084641,-0.6722087,0.6795216,0.0035339282,0.0014655672,-0.2784089,0.37779072,0.18052359,0.0745797,0.38128045,0.36164868,0.019770928039318354,0.01506070073893936,0.45290485,0.32196283,2.905606,84.903824,1233.9243087401098,567.9356308440301,3604.1035513599463,1970.3434615148528,502.84411994747916,3324.9849349514357,2494.8665912334736,1825.280964222046,7708.88671875,17.127585575486954,5.210773509224587,52.61200926425756,2.1081367e-07,1.0367355e-06,4.8922095e-05,0.9690988,1.0459273,10.580004,0.5998809,0.22134644,0.17877278,jazz
jazz.00050.au,156.60511363636363,77,0.05774075,0.047739394,-0.35525444,0.32567635,0.0057681417,0.003076552,-0.26231205,0.19466992,0.18953806,0.033622824,0.2986027,0.23660469,0.044069483448852774,0.017779519043440956,0.5301345,0.26766092,7.2416472,69.36655,2351.7835621437052,486.8762972481609,3979.397507488357,2667.8386619412076,334.34584871809864,3482.9405896248218,5512.560656910211,1239.5889327455957,8204.150390625,17.265356818094066,4.763745413575173,46.230308838494494,1.7970383e-06,5.815471e-05,0.0027999948,1.0031661,0.7674761,6.608951,0.38742054,0.21238671,0.4001928,jazz
jazz.00036.au,126.04801829268293,58,0.01736634,0.008978741,-0.29588428,0.4158088,0.003432674,0.0014636088,-0.2258666,0.25408748,0.07869547,0.038210116,0.24088012,0.23090073,0.05019704961813612,0.030807603381543893,0.3681658,0.29933125,-7.161399,97.125244,1408.7258849321067,531.6767546153926,3475.0056111527515,1380.1664172368405,238.95397879007032,2194.555610619902,2515.176322017508,902.5834826609936,5146.435546875,13.610478533245391,4.598655288495812,53.98246381958175,2.395278e-07,3.2695326e-07,1.1461933e-05,1.0624751,0.9680212,8.37201,0.3653356,0.3794703,0.2551941,jazz
jazz.00040.au,101.33272058823529,48,0.06526355,0.0466113,-0.59025276,0.33322316,0.003200379,0.0016786789,-0.3470259,0.2900011,0.13748881,0.0380567,0.27066553,0.25536612,0.027826177917150037,0.013891813153557014,0.28191355,0.31502968,-4.2490826,90.77272,1236.1405579321886,427.1373750832034,3607.8081861054334,1427.0815083660384,324.613276071941,3005.358968368214,2577.68924477046,1144.7121256969453,6998.291015625,11.086874045124961,4.155741504750147,35.4342517992398,4.1219238e-07,1.4142978e-05,0.0006935313,0.921469,0.5442464,5.88371,0.45223638,0.33955178,0.20821182,jazz
jazz.00052.au,109.95678191489361,54,0.09025992,0.06251232,-0.5821925,0.57703924,0.004588054,0.0018231703,-0.35117316,0.51477677,0.1868072,0.07178711,0.37288532,0.34675372,0.04144704644264028,0.02534821487093239,0.48208895,0.28747725,4.7529397,70.94556,2139.7573844990306,589.3320450819674,4049.189278376605,2490.4382002153116,391.5730645732435,3429.032311308988,4958.246501441141,1398.9578253335749,8096.484375,17.74918671741508,4.701785699781897,52.5277783270012,1.0005186e-06,2.6031359e-05,0.0012600825,0.8760086,0.8114795,10.566343,0.4200571,0.21599844,0.36394447,jazz
jazz.00062.au,147.65625,65,0.04450488,0.030533165,-0.42321748,0.44636825,0.0024912697,0.0011486355,-0.14549875,0.16375674,0.09708663,0.035742644,0.20549504,0.19844191,0.03481486852281516,0.013537028202545456,0.36638096,0.29945695,-3.3030195,87.938034,1591.8585716010004,336.3374825332818,3366.689248830307,1946.0090474899164,326.3312558512236,3036.791838428361,3224.605935559599,880.9974236206111,6933.69140625,14.41191255301336,3.7971743215473444,38.383184854293546,5.3846094e-07,9.43226e-07,2.105966e-05,0.87702876,0.6318704,6.286826,0.39420038,0.34632108,0.2594785,jazz
jazz.00060.au,95.703125,48,0.048976485,0.033773333,-0.38413382,0.4886885,0.0024595489,0.0010578113,-0.09932796,0.124573685,0.105170265,0.048778422,0.32631922,0.3079338,0.026745199511794278,0.01219475994971737,0.35890165,0.3050658,-2.674684,87.9542,1285.4809508584515,408.62331081166735,3645.6897515274654,1717.9183927676293,373.4388887317884,3293.137963341188,2401.9516537942795,1115.6591658426091,7579.6875,13.877624953887013,3.651900783434638,32.08062774346501,1.3918358e-06,4.800831e-05,0.0023653854,0.9384371,0.852487,7.3746734,0.44227964,0.38176665,0.17595369,jazz
jazz.00058.au,126.04801829268293,58,0.017366162,0.008978335,-0.29644632,0.41580698,0.003431659,0.0014640422,-0.22567327,0.25432262,0.07869819,0.0382096,0.24087791,0.23090789,0.05030240960943542,0.030749438735844285,0.3671994,0.298862,-7.058974,94.786095,1459.2854930056542,533.4664270650102,3523.745561435996,1514.1631979575643,242.91016778923006,2328.8707942888846,2567.799402292854,909.3954010088255,5211.03515625,13.611221041938274,4.629569994014732,47.38468820720732,4.2707265e-07,6.8440283e-07,2.7310136e-05,1.0874674,0.98687655,8.553285,0.36291343,0.37721923,0.2598674,jazz
jazz.00061.au,172.265625,81,0.074175805,0.055266924,-0.5080554,0.45300403,0.007337401,0.0038811392,-0.22711797,0.22056852,0.23063463,0.044467464,0.35133457,0.3149262,0.05037806651871401,0.02049346581386791,0.4707301,0.28327844,7.3188105,66.83112,2306.601896100365,490.4513139922016,4030.5674710806743,2546.896129336823,310.63695118677015,3298.518128071841,5143.634055397727,1219.842013458135,8225.68359375,17.149154221952806,4.716809129958296,45.16105647908016,6.1010826e-07,1.2874362e-05,0.0006401383,0.85117805,0.73793244,7.425824,0.33363724,0.27499378,0.391369,jazz
jazz.00056.au,123.046875,62,0.06194709,0.04517682,-0.41772473,0.41045046,0.005781244,0.0029293355,-0.16901235,0.17516308,0.19621117,0.054374848,0.34433573,0.3066055,0.06348783486437092,0.028173792153781112,0.46067405,0.2952981,5.543284,65.91908,2853.970161588646,516.9278779703883,5080.148444282274,2945.6524933547003,229.2676360484181,3511.3794356572653,6642.134103508505,940.8802968431468,9345.41015625,18.221135848296313,4.919520015201271,47.87590928754311,8.216476e-07,1.2218344e-05,0.0006057643,0.96486115,0.75346327,6.068301,0.31234655,0.23571932,0.45193413,jazz
jazz.00063.au,120.18531976744185,60,0.039127376,0.026170973,-0.42303157,0.44174394,0.0058303527,0.0028748563,-0.17083271,0.16328426,0.16102809,0.04451221,0.2796517,0.22808579,0.05273978997370937,0.01845584092114641,0.44630066,0.29639062,4.121018,71.234665,2370.584043421012,395.8019252874361,3772.997187653113,2581.7422182995333,278.14285782696163,3469.7820675053536,5284.802624339789,957.8318050472933,8354.8828125,16.358222520705574,4.943859472118113,45.31694881927925,8.92065e-07,1.1957017e-05,0.00054293347,0.9648111,0.61267084,4.8905196,0.31186834,0.29675007,0.39138156,jazz
jazz.00070.au,103.359375,47,0.0342432,0.02217121,-0.6392126,0.36929807,0.0019944184,0.0010358074,-0.111217864,0.09503669,0.085804805,0.038293935,0.23989601,0.22112337,0.025339266724671308,0.012725463446923409,0.35113192,0.30540156,-4.3360834,101.71425,995.3413014319685,371.2536153699564,3028.4698767397867,1387.3736054843728,359.1289335207468,3301.1406832926127,1757.3233042167142,851.6597949975456,7558.154296875,13.834109124569663,3.5619087521915853,30.504811193293815,1.953891e-07,2.6615217e-07,8.061735e-06,0.96885514,0.8663562,8.59616,0.4869169,0.39258346,0.12049966,jazz
jazz.00065.au,99.38401442307692,44,0.039650746,0.021436771,-0.55331916,0.5965187,0.0037810528,0.0008489507,-0.27843356,0.40222737,0.081074156,0.042287927,0.2836866,0.27300575,0.03883573055636118,0.01887727304041804,0.30285993,0.31588984,-4.7134204,101.31936,1255.0361494878705,385.73330974003426,2667.1041912585365,1444.9381671792974,208.5362228533346,2845.6909391704635,2544.556518952311,910.6514092228332,4758.837890625,12.128092832796451,4.480333550138664,41.40623694699287,5.348267e-07,1.2506735e-05,0.00061611825,1.1289002,1.4939405,11.107061,0.42063692,0.3396659,0.23969717,jazz
jazz.00071.au,132.51201923076923,60,0.041146025,0.027131032,-0.30705383,0.3361832,0.002318169,0.0012150195,-0.10975944,0.10364164,0.09976234,0.036862444,0.19430569,0.18230857,0.02147606704369683,0.007859558153691234,0.36099243,0.30349573,-4.7483745,101.08608,912.1797529334261,233.42760852731686,1936.9072994153757,1218.0064469924596,156.73862444816464,2048.4502619191835,1665.5616983916939,622.6137669712064,3617.578125,12.730077830615413,4.284967968729946,37.17674732212933,1.6892425e-07,2.0709763e-06,9.989147e-05,0.8151287,0.49554518,5.1062665,0.5587571,0.3124109,0.12883197,jazz
jazz.00066.au,129.19921875,66,0.08068658,0.057234947,-0.5340342,0.59290147,0.00352179,0.0018753423,-0.12329405,0.10247282,0.17215121,0.042448543,0.2757858,0.23669523,0.04492468336608512,0.016934870624475084,0.30090332,0.29572803,-0.62922895,80.81487,1468.7059436113427,340.17109370929523,2683.4894055691248,1727.1936959702623,252.99951508850887,2641.0090520476606,2731.9013175317796,746.2482484153136,5555.56640625,15.439196004145495,5.133703686574156,54.211122002622815,3.5518227e-07,9.521525e-06,0.00047004997,0.8768159,0.71484905,5.8371754,0.3578169,0.40119392,0.2409892,jazz
jazz.00068.au,73.828125,34,0.038356535,0.018790796,-0.6526931,0.59040725,0.0025579773,0.0010416608,-0.2919598,0.2703223,0.098256476,0.06468874,0.30435666,0.28861922,0.031242636129640372,0.01616826601529927,0.3553107,0.3069,-7.4791603,93.09584,1292.3546546794669,425.24874276226626,3086.7875108052563,1559.3742471793882,211.61901054447736,3546.9795468741586,2570.6225665462134,1110.317538424247,5340.234375,12.181226208106722,4.310936385865015,34.97805828857019,1.5216643e-06,5.780555e-05,0.0028566662,0.89993626,0.82990545,10.06206,0.45916295,0.33947268,0.20136437,jazz
jazz.00067.au,101.33272058823529,48,0.06526691,0.046617143,-0.5893469,0.33352387,0.0032030304,0.001680464,-0.34552217,0.29001573,0.13749322,0.03805228,0.2706566,0.2553578,0.027920775328692964,0.014114096470417704,0.28193444,0.31504044,-4.243661,89.66957,1265.0340447961858,443.4601583666738,3770.4089901182515,1498.872169728999,328.3271883777276,3140.241279497969,2619.0722735774634,1174.1979689283933,7364.35546875,11.086313880438475,4.150953820436039,38.36115433283021,5.027391e-07,1.520533e-05,0.00074541336,0.94248146,0.5536689,6.1631923,0.4506007,0.33840257,0.21099669,jazz
jazz.00069.au,156.60511363636363,75,0.057731636,0.03806005,-0.5238393,0.5365607,0.0029647856,0.0010130606,-0.3324412,0.25935197,0.11095215,0.040186696,0.22010036,0.20587745,0.04484106124323279,0.01607884299551136,0.31251368,0.31029344,-3.0910501,86.15486,1848.866665719446,417.90467444885405,3982.8495628021265,2048.382411893022,373.9924327127591,3472.4899792736064,3588.285603973687,1110.2202539640798,8010.3515625,15.14562369172328,4.82527793514516,43.31633645631862,4.1336857e-06,0.00014598174,0.0069682724,0.9512964,0.79503757,9.325454,0.29431328,0.39455995,0.31112677,jazz
jazz.00072.au,107.666015625,36,0.044434544,0.019239202,-0.5640573,0.5145655,0.0034859714,0.0011488125,-0.25214696,0.24243091,0.10759688,0.064196624,0.28879556,0.28096145,0.029772883132733952,0.011372153993321647,0.31160894,0.31448635,-6.844131,93.23418,1262.3343135439814,289.45161068505416,2558.1045536282822,1494.3496709533433,212.34975261587454,2217.9141780566465,2579.381389804306,765.1328532753479,4909.5703125,12.359911464745222,4.345027981110443,43.37497066988087,4.300319e-07,2.0837178e-06,9.549519e-05,1.0902215,1.3444269,12.665123,0.4270367,0.3608981,0.2120652,jazz
jazz.00076.au,114.84375,54,0.06225195,0.03913602,-0.5528496,0.6118289,0.001980886,0.001004182,-0.21403836,0.20000534,0.11778356,0.057676937,0.28049162,0.26821405,0.03528483450551044,0.015174792644184656,0.39291477,0.28904498,-4.272136,83.68932,1592.544216545794,370.76190691004047,3784.454560933698,1892.3097915462504,387.4445098772283,3545.531280102365,3038.452446654876,1014.0711489581402,8634.814453125,22.138168505020904,5.952299155675929,51.326318846862165,1.3353238e-06,3.1890904e-05,0.0014566683,0.747648,0.6453407,6.7681136,0.3654051,0.3842992,0.2502957,jazz
jazz.00077.au,132.51201923076923,70,0.062097434,0.026914548,-0.58815646,0.52722424,0.0040969076,0.0019297292,-0.23144163,0.18386166,0.14411753,0.059295923,0.2592161,0.23782976,0.06864996465342227,0.02315530354937431,0.3676375,0.30614287,-1.075587,74.12105,2616.6810627556906,505.27595815812754,4850.068208243922,2547.78635141595,353.68552136375945,3455.900474241499,5467.022506266541,1205.8110120038828,9000.87890625,17.125720417662258,5.466056262263029,46.721855586870234,1.7293701e-06,3.8671144e-05,0.0018773741,0.9152028,0.8147013,7.5472317,0.24728635,0.2874163,0.46529737,jazz
jazz.00080.au,198.76802884615384,100,0.01946511,0.013879825,-0.19946696,0.21182837,0.0026751054,0.0012160088,-0.10376208,0.10193192,0.07477281,0.022323446,0.17356017,0.15448552,0.0741269848462877,0.021652789249654802,0.43063042,0.28552148,-1.2480474,80.46599,2808.686915146634,462.28738889321943,4230.50838150354,2650.1231756697134,245.0442473828981,3639.584785915721,5732.101847993435,970.2743795014663,9108.544921875,21.01356653278489,5.307760631551313,55.44449379609841,2.9676978e-06,6.299878e-05,0.003020937,0.9669872,0.8306659,6.259306,0.25094134,0.23222376,0.5168349,jazz
jazz.00081.au,114.84375,55,0.014372389,0.010119122,-0.18101531,0.18756783,0.0026303097,0.0005026953,-0.15690832,0.17735112,0.042287048,0.017514233,0.1375253,0.13079299,0.0541029219837587,0.04074820563775617,0.55902845,0.28202406,-5.3172874,96.46419,2682.2312182054493,929.4242128891901,6065.561011526841,3045.8375770103494,422.9995165691693,4018.0624317396105,6523.341851746997,1693.217125198326,9776.07421875,14.575236353593285,4.123930245616752,39.501056536547836,2.4140097e-06,1.1125839e-05,0.00053287874,1.0087966,1.1541257,9.746594,0.41569898,0.19272508,0.391576,jazz
jazz.00075.au,103.359375,52,0.06331785,0.028144501,-0.61873394,0.4992633,0.003575262,0.0017582164,-0.17556839,0.22402392,0.14486277,0.06875037,0.30865106,0.28652838,0.06739602970320958,0.027602991207627752,0.35099322,0.3007102,-1.1346008,68.92911,2694.1398442148457,580.4120558991578,4984.370282446563,2687.166307073428,401.24063199703494,3716.9095607331838,5730.918223228828,1447.0312833017495,9108.544921875,17.580344470449635,5.359686399773135,64.30725631153763,1.2789865e-06,1.22637975e-05,0.0005902949,0.89319223,0.7377175,7.824844,0.22185908,0.3335891,0.44455186,jazz
jazz.00073.au,114.84375,57,0.047206108,0.021252293,-0.46236542,0.5156923,0.004484725,0.0018870785,-0.2946211,0.25866398,0.13118489,0.061326012,0.30153552,0.2751355,0.06947868329466357,0.027875999187809065,0.39609906,0.3057169,-0.59318,70.47963,2764.269383693325,606.5038380163138,4984.765118321234,2754.670434512521,398.97024035655505,3582.888261671436,5952.071934802524,1436.9518171895595,9043.9453125,17.267543638344858,5.0456779595528225,44.78791567499005,1.3878788e-06,1.526689e-05,0.00074640923,0.9673199,0.844835,8.101748,0.24392967,0.29345608,0.46261424,jazz
jazz.00078.au,80.74951171875,39,0.05882484,0.0253192,-0.5343332,0.49399534,0.003255729,0.0011438774,-0.16814892,0.14759062,0.11691195,0.069794916,0.28943768,0.27989504,0.049980853937064966,0.02210100933625124,0.33804312,0.31076607,-4.2848196,78.366295,2301.0339249713957,555.9624249232496,4777.441301390461,2437.1648239423257,436.48667416834854,3634.7517738689553,4760.977182792141,1439.6651244475986,8764.013671875,18.352523965281872,5.525934107971741,42.63134281589913,9.217133e-07,3.1783309e-06,0.00014566103,0.9543864,1.0713382,8.437288,0.2828302,0.30734274,0.40982705,jazz
jazz.00086.au,135.99917763157896,61,0.021269308,0.013147352,-0.24687867,0.25731808,0.001755572,0.0007373705,-0.12635116,0.15208547,0.051499978,0.021231938,0.112027906,0.10410177,0.1402930593822506,0.0503181107944343,0.37960368,0.28389022,-7.422042,86.89503,3782.458610240462,729.5230004871366,5930.730393387566,3028.781868224409,260.37466689034073,3752.0354201143377,7549.071072755497,1119.8067316802571,9754.541015625,13.819125050287923,4.994604088301538,40.877312432451674,6.872922e-06,0.00014082811,0.006736613,0.8427259,0.681861,7.664201,0.17598557,0.19896092,0.62505347,jazz
jazz.00085.au,80.74951171875,37,0.025602223,0.014591248,-0.33842024,0.34054145,0.0023762675,0.0010519533,-0.083861984,0.10682189,0.0707289,0.029781722,0.17586845,0.1630862,0.07736293382637277,0.02741017842537308,0.3689216,0.30165604,-5.7301607,82.57838,2691.3106694907833,539.894164547805,4782.73329276988,2433.484439987713,303.5761384539135,3526.9226276704,5278.633281695338,1066.7418469695351,9065.478515625,16.796679943774855,5.484942527345561,50.410865064295045,2.3660034e-06,3.1788593e-05,0.0015459487,0.862051,0.7017042,8.754923,0.20723934,0.2935963,0.49916428,jazz
jazz.00079.au,107.666015625,53,0.025790025,0.018819142,-0.26579824,0.20727982,0.00235084,0.00090843043,-0.10654018,0.13396613,0.06860706,0.023484254,0.1769574,0.1593017,0.05663175059213071,0.02188942775737232,0.40835533,0.2902182,-2.2955353,83.5467,2414.8509244325,570.0643853981059,4417.974771316405,2537.4016108502815,333.6457409396572,3582.6363765837027,5086.298641242111,1190.010469295698,9022.412109375,18.715369194408375,5.900057318700008,52.92142667678472,1.1664088e-06,1.3013636e-06,4.6301793e-05,0.9234498,0.8166321,8.54739,0.32345787,0.24125054,0.4352916,jazz
jazz.00083.au,105.46875,51,0.019672906,0.012844294,-0.2272744,0.18991347,0.0027162563,0.0012785736,-0.10411698,0.11543644,0.07335943,0.026060332,0.13612963,0.12281329,0.08112738211765275,0.036606989765784005,0.5240824,0.27961415,-2.898984,82.05121,3100.763581356197,703.5454540997267,5475.002548637105,2961.02203849843,341.61529900723775,3678.472795580404,6687.059075669279,1229.7388738199422,9474.609375,18.728355983656844,5.0414622529399535,49.59450696065343,1.977575e-06,2.1449969e-06,6.2536055e-05,0.9093804,0.7432136,6.296227,0.27740258,0.22239174,0.5002057,jazz
jazz.00088.au,129.19921875,62,0.048225466,0.03331662,-0.42993942,0.44139102,0.0018337311,0.0007577403,-0.13439071,0.1314823,0.090427235,0.041174334,0.21868476,0.21005847,0.03638205118909513,0.019403133254178993,0.3837949,0.30775854,-3.1793256,87.673676,2110.254488712154,638.0058718332346,5234.010550752392,2723.947353329102,492.37012823189684,3701.5914115184014,5049.913139219005,1921.1092164897964,9151.611328125,16.135825596588774,4.461708961385987,40.67115803956136,1.0338536e-06,5.660608e-06,0.00026184815,0.84309584,0.8250857,7.279782,0.40646884,0.30246857,0.2910626,jazz
jazz.00082.au,97.50884433962264,49,0.009437697,0.0061757574,-0.13099466,0.1315276,0.002575299,0.00088006497,-0.12784146,0.13004337,0.046695877,0.020741757,0.14242728,0.13516255,0.11368059835411833,0.06275095583142384,0.48761082,0.27924073,-5.2602186,85.83184,3544.473297544024,1043.0860349433133,6562.845011531702,3138.4084396368257,373.3399237934512,3998.767049180423,7422.405687760841,1612.2746623435648,9883.740234375,14.00373176531119,4.048841125852594,40.60763730516602,4.2973825e-06,2.1902588e-05,0.0010649423,0.9904415,1.0539204,9.650364,0.25200155,0.20464943,0.543349,jazz
jazz.00074.au,82.03125,35,0.05539618,0.024875574,-0.57773894,0.5960893,0.0027834277,0.00095965806,-0.23732142,0.2440695,0.110183306,0.074037254,0.34382278,0.3354635,0.05053465475154679,0.02545688678284152,0.37991095,0.30857235,-3.5773149,78.258064,2234.2843650203613,684.8018079429595,4957.384008038295,2394.8370658611075,512.9886509072554,3618.7038379206538,4758.118948175387,1644.1976932268763,8764.013671875,17.76045244663591,5.477709520062178,45.11462791919163,2.4786984e-06,5.7912654e-05,0.0028207945,0.8794204,0.9510056,8.111817,0.3137023,0.3124313,0.37386644,jazz
jazz.00089.au,54.39967105263158,25,0.028705211,0.018456973,-0.322173,0.33941734,0.00042983246,0.00023720291,-0.019808125,0.017171744,0.044664625,0.02905237,0.17545086,0.17188099,0.032513753444025524,0.030764155890611284,0.3903334,0.32427877,-9.654793,110.07868,1563.2864604669794,653.1417335482937,3972.618882030483,2231.8427548138948,391.7849471096898,3195.1663069435263,3302.1377414367876,1701.620255187868,7493.5546875,16.116885129566082,4.905674704707389,54.61014930661262,2.1724557e-06,3.7567403e-05,0.0018436539,0.7326219,0.35504228,5.4270606,0.5282446,0.20503697,0.26671845,jazz
jazz.00084.au,123.046875,60,0.020231076,0.013628133,-0.23658438,0.19540225,0.0016386808,0.0006380006,-0.083855875,0.073825665,0.051024236,0.02298968,0.12960161,0.119776525,0.0631429225275522,0.031352988820772865,0.47958526,0.29360107,-5.6674194,90.06469,2657.337643034806,555.7766064630274,5115.48896485413,2640.404330885985,336.14334933962795,3556.810669752138,5691.648183816419,1100.5458913492514,9108.544921875,16.417041639114256,5.437196410097195,50.755335328087355,4.066442e-06,6.630173e-05,0.0029899683,0.869777,0.7300165,6.559045,0.29176265,0.23632991,0.4719074,jazz
jazz.00087.au,132.51201923076923,53,0.022388045,0.010673417,-0.2467603,0.25048044,0.00085906574,0.00021417133,-0.06384691,0.062129013,0.044603337,0.035997596,0.18888889,0.18663406,0.02279514392401392,0.017713089798909686,0.4966071,0.30997,-10.026881,116.2896,1627.4479536279582,790.7110230044179,4820.099300825855,2470.032389952144,600.2116537625014,3660.071994849178,3697.407039679611,2492.7154467051846,8936.279296875,14.136147412638097,4.885985821054246,45.853545704061816,2.780957e-06,1.6134809e-05,0.00067385373,0.8985183,0.77184623,8.328396,0.60137594,0.1712345,0.22738951,jazz
