id,Tempo,BeatCount,HarmonicMean,HarmonicMax,PercussiveMean,PercussiveMedian,PercussiveMin,dynamic_range,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_centroid_std,spectral_bandwidth_average,spectral_rolloff_std,spectral_rolloff_max,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_std_0,spectral_contrast_std_1,spectral_contrast_std_2,spectral_contrast_std_3,spectral_contrast_std_4,spectral_contrast_std_5,spectral_contrast_std_6,spectral_contrast_max_0,spectral_contrast_max_1,spectral_contrast_max_2,spectral_contrast_max_3,spectral_contrast_max_4,spectral_contrast_max_5,spectral_contrast_max_6,spectral_flatness_average,spectral_flatness_max,onset_strength_average,onset_strength_max,mid_energy_ratio,high_energy_ratio,mel_mean,mel_std,flux_mean,flux_std,class
hiphop.00065.au,95.703125,48,0.041669462,0.45961455,0.018921273,0.0033483347,-1.1575637,0.67521155,0.52764004,0.533878,0.56876564,0.6066552,0.6041976,0.58562714,0.5169792,0.46089166,0.42820376,0.4286887,0.4478337,0.49940193,0.32270184,0.29241857,0.29646683,0.31246382,0.28071475,0.3077551,0.29333496,0.29130003,0.27637976,0.29331273,0.28888482,0.30614653,-204.97583,126.095345,-0.52641684,67.0374,2.1193395,19.027746,11.480076,-3.743507,18.087584,-5.474331,4.816993,-3.1373785,1.3935392,1409.8430371732904,2568.9747751270493,2676.1368531214716,9862.20703125,19.855722833603206,13.695850417743783,16.126540414107758,15.740855610816084,15.18764050792564,15.559700633282084,63.9651022727482,5.935410362415645,5.027685778203204,5.5517177151501835,4.976457736156929,3.6784514370491803,2.8824923792886277,5.585871629673698,49.79879785644577,36.52963331207369,39.127841430871,38.0523786740492,32.773003596500956,29.52021314100298,75.525809913298,9.223653e-07,0.00019707128,2.0960526,18.794159,0.15161298,0.33273938,11.871415,136.62456,1.488085,2.0960526,hiphop
hiphop.00066.au,92.28515625,44,0.07079482,0.66056865,0.014473348,0.002322413,-1.2007159,0.54248303,0.6607837,0.4925972,0.41637778,0.37915283,0.35728085,0.4695976,0.4219429,0.44659108,0.48632124,0.54750717,0.68682253,0.6821013,0.3021012,0.27677315,0.2845519,0.26173845,0.2330034,0.3024182,0.2374328,0.25375542,0.29066104,0.2675185,0.27811164,0.2799488,-182.5156,155.28136,-27.495928,59.13978,0.6274523,2.7792883,4.282179,-5.9970355,15.902419,-5.5258574,6.6308155,1.8084664,-1.7801754,818.1447404303597,2324.855736232888,1691.2273917268426,8764.013671875,20.413741985496355,10.644654373858037,15.18806868826403,17.937849190927587,15.225692788742313,16.449733345874005,63.910984367229084,5.939638093968479,4.196022198413557,4.086125061391557,4.982565094894586,3.2878740603862293,2.9245347245948348,5.823997200914606,52.35075140369327,32.488619475184244,33.75500818467928,37.02573585257332,30.381686327301928,28.634184744662313,75.42852370585334,2.2063884e-06,0.0028589582,1.806818,26.528908,0.25052097,0.3448854,9.695238,104.488434,1.2282898,1.806818,hiphop
hiphop.00067.au,97.50884433962264,48,0.076101296,0.7903666,0.01354939,0.0032298672,-0.65605617,0.6634103,0.68068856,0.6432712,0.62174934,0.5529095,0.4864843,0.47497723,0.4773094,0.50613385,0.5340468,0.5454324,0.5907097,0.6397741,0.29510942,0.2859455,0.29584545,0.30364925,0.30969393,0.31449088,0.28454298,0.28023472,0.29106423,0.2735771,0.27525422,0.2797919,-148.75208,134.145,-46.35622,59.20684,-10.038503,22.4763,6.614805,-9.676557,19.575846,-10.813889,11.823117,-3.7102363,-0.100116916,1062.850644558299,2838.860740863358,1934.385455476296,9646.875,18.06519981814335,11.872842236725559,15.629766647551286,16.29419123686637,15.579271034779449,16.003612804101465,68.73079356257207,5.992579148027536,4.576793104557706,4.254533699055109,4.158758545572713,3.557352085056776,2.7220622638262766,4.212839082173606,50.8003302348073,30.25548015269124,34.64403040535096,33.27700538792546,29.457055392292816,26.06946495341176,76.46276222928154,2.1334408e-06,0.0020800284,1.3607802,14.2155905,0.20326978,0.4536705,12.468614,139.70923,1.2335634,1.3607802,hiphop
hiphop.00069.au,129.19921875,62,0.076648094,0.6096224,0.015859073,0.004807704,-0.6343492,0.5140462,0.55031615,0.49367136,0.47544792,0.48611695,0.5163679,0.54484814,0.5585413,0.60171944,0.6723364,0.73816997,0.690594,0.62996686,0.28546903,0.27081627,0.26454213,0.26870903,0.28601748,0.30645406,0.27610987,0.26072323,0.25556076,0.28124222,0.25631914,0.27162334,-140.325,122.37763,-49.324898,105.09754,-3.1873195,23.27591,18.022839,-1.682631,24.126274,-13.289671,15.35349,-2.7916577,0.6169503,1014.5108201285522,2993.46875319611,1203.8752116248286,9862.20703125,21.307474239164776,13.37470799807983,16.520321226886562,15.94247999723774,15.973991064018254,15.562207692305284,69.48874613350776,5.20311792911637,4.602071507233937,5.386984816994849,4.720506723521817,3.2927344639820046,2.380188657982837,3.6486423614364445,48.40147750832939,35.230878155299685,42.92460587668502,43.4895007456046,31.730287957020842,28.202431632171425,79.39027007729874,9.990806e-07,0.0007671807,1.2217151,9.436928,0.10561667,0.506916,14.937759,118.771545,1.2662437,1.2217151,hiphop
hiphop.00068.au,191.40625,93,0.04194816,0.28088802,0.014880521,0.00463928,-0.5901298,0.5578831,0.41636348,0.40986466,0.4637127,0.5091619,0.52876496,0.5454869,0.5212955,0.52337277,0.5900403,0.661599,0.571973,0.48873648,0.25316888,0.257415,0.27866948,0.3023988,0.3048567,0.33549622,0.28951433,0.28369915,0.27919337,0.32138592,0.2600012,0.24568315,-145.28894,149.17479,-39.421295,74.944046,-0.95500493,17.512493,15.594743,-7.960111,16.417269,-7.34175,9.374107,-3.1977913,-2.985799,871.0578918746197,2621.472184378013,1605.8881430755246,9108.544921875,18.697807769703676,12.23677818551759,14.04443015670643,14.771782125200623,15.251557368988161,15.625399648302363,66.80235423217624,5.25063352737701,4.10574805373382,4.736318465895332,3.9347764495435684,3.5693067360717663,2.4693302986626153,4.83280654973001,56.91178593848936,30.228569105063436,39.13339405527362,35.35159540427993,30.32986781498969,25.458779605256225,76.19709656298592,1.0018001e-06,0.0010609619,1.4335829,16.767008,0.17693472,0.40164107,12.077876,116.257416,1.291235,1.4335829,hiphop
hiphop.00071.au,97.50884433962264,47,0.07376818,0.41867304,0.013106119,0.0043147467,-0.35845843,0.58247197,0.61216414,0.64817625,0.6985639,0.7186918,0.5850279,0.47507435,0.41975826,0.40204188,0.4347427,0.49710637,0.4896157,0.52513075,0.31299335,0.28123885,0.23501128,0.24591102,0.24852905,0.30264294,0.3055123,0.2975522,0.29316196,0.30263445,0.24549405,0.23525581,-150.02617,126.8398,-29.119484,85.770966,-8.885488,30.493921,9.51069,-6.7555423,27.55726,-16.965055,11.0166235,-0.007533322,2.0687377,1119.5329240595029,3134.023419210726,1641.2539843090374,9711.474609375,24.48124534294641,13.08299558189551,15.0337484445733,14.864356165755693,15.13869340592634,17.664504770333725,70.78804976812577,6.193101652195098,4.429176142798488,4.605853596922895,3.984999765336729,2.7754561916673874,2.53838743488721,3.6171352651937463,52.4508230161962,35.691298166377464,39.0478576514966,39.84997953508805,27.83551972700141,27.054966943903864,79.14940461821531,6.8862107e-07,0.00023374974,1.115288,10.878965,0.12309627,0.4371557,13.139945,97.990616,1.1419952,1.115288,hiphop
hiphop.00070.au,184.5703125,93,0.07264703,0.4696276,0.014666299,0.004460569,-0.5915185,0.50295055,0.44818348,0.4055006,0.43055406,0.46217448,0.5545184,0.6427225,0.64624614,0.65442014,0.6382633,0.62368846,0.59359753,0.5363437,0.27981853,0.24707302,0.24055012,0.23802972,0.2572836,0.29321983,0.25770217,0.26280022,0.22770882,0.25271392,0.2842537,0.29941756,-157.68056,149.32892,-8.657975,83.93176,-11.629021,26.87976,19.469765,-2.6107981,22.573868,-11.465823,11.019451,-3.0724103,-0.61006445,1114.7273469898237,2815.7690959851357,2654.050729251766,9776.07421875,21.209725312112564,12.491775389897715,15.834867713616005,15.530827501054901,15.131518103336417,16.371095252436856,67.33108930229027,5.272940544822772,3.658138240487297,4.583383222325147,4.611888332241049,3.1264180569718594,2.72309611805527,5.0645090948852625,50.200425452602744,28.076850810999545,36.523420027330296,35.50925255417795,28.82937401838573,26.45335963553526,77.33359056178494,2.9463487e-07,0.00012122435,1.4733402,12.946037,0.14027637,0.31336033,15.928541,106.96272,1.2896918,1.4733402,hiphop
hiphop.00072.au,97.50884433962264,48,0.075333364,0.58286846,0.012111489,0.0034841963,-0.7025793,0.68402046,0.5642382,0.52672935,0.53527707,0.6252283,0.66517806,0.60140467,0.5806852,0.57914394,0.5840911,0.55609524,0.56007063,0.5534377,0.3099332,0.2632463,0.235991,0.26461545,0.27565405,0.30791456,0.27111107,0.24786158,0.26277524,0.26258355,0.26424652,0.28666094,-183.10237,154.44699,-9.028884,52.23482,16.102667,24.300161,9.215157,7.021853,13.943509,-8.846989,12.816528,-2.840994,5.8325787,832.3202818675248,2266.7682807584774,2076.11856380818,9539.208984375,20.82064760069915,11.629310488182472,15.512073816943431,16.21480142910341,17.26750966292661,16.763921066531037,62.41824751158853,5.524770125894707,3.8936835926444293,5.017588289536399,4.307947829918879,4.552421974009793,2.9604984344963765,4.367729768136213,57.39827679038564,27.31235210646404,38.26929476342155,37.599072783507424,34.10364848931055,28.654302662460974,71.49719070076532,3.6165027e-06,0.0064906813,1.3495259,13.807876,0.17498776,0.25501102,15.09234,151.1974,1.2699916,1.3495259,hiphop
hiphop.00073.au,92.28515625,44,0.06827031,0.6047555,0.013606194,0.0056456868,-0.30747625,0.6737117,0.4359053,0.44756523,0.51118696,0.5402226,0.56238765,0.6240016,0.62038255,0.5863229,0.51835954,0.47853395,0.49943274,0.504811,0.27266183,0.25269306,0.2770433,0.30981395,0.29770437,0.31887394,0.2768036,0.2953218,0.2705289,0.28458065,0.28859648,0.29545718,-152.93666,141.34792,-21.137405,88.2758,-0.8807375,23.223066,11.81575,-9.686264,14.805847,-13.327965,10.595186,-3.6901026,-0.6491479,1215.4402057254424,2730.811894389327,2289.6340761985275,10034.47265625,20.271320241688425,12.0121677199284,15.801674373530117,15.989070999973956,15.273948720538996,15.186481135323106,64.98085539767214,6.127754549486142,4.341493120807041,4.795268797534413,4.186754584952372,3.3659005966597,2.279673759031914,4.93864553214983,48.271722142826476,32.33250481268757,33.841990198340135,36.978451178461626,31.176556286435886,25.53491478624956,73.96838924845645,1.9418674e-05,0.0017049621,1.2970356,11.371143,0.13837774,0.35312602,20.05501,152.37682,1.2450657,1.2970356,hiphop
hiphop.00074.au,99.38401442307692,48,0.058391698,0.5964275,0.011191882,0.004058607,-0.41118535,0.5485861,0.5231936,0.51650554,0.5763507,0.61678433,0.6305885,0.62510425,0.5717423,0.54485846,0.5399801,0.569786,0.5264344,0.5356353,0.2806662,0.2695514,0.28459728,0.2971785,0.2716496,0.28134575,0.25301686,0.25771114,0.2504572,0.28515843,0.25333568,0.2718223,-146.69644,138.58884,-42.85607,89.86854,3.9459665,8.902163,13.794415,-11.518592,19.535854,-4.0442057,8.888998,6.159709,-1.8540986,901.6842175455216,2634.955495040925,1401.3347401003111,9173.14453125,19.94556085506417,11.833422702863503,14.284290109305536,15.44272369444403,14.997860901004755,14.92154702471423,69.77898151190783,5.533059732949867,4.055088044112081,4.670617700390076,4.5815326501758165,3.010019588648222,2.1399606437401166,3.685852813172289,53.862489596664005,31.48917702416901,34.85312663886833,39.66515926820043,29.40903936586483,25.675932363998918,77.76007281751988,7.5550906e-07,0.00041138302,1.4743067,14.670431,0.1535599,0.45876005,9.903899,110.065735,1.2785928,1.4743067,hiphop
hiphop.00075.au,92.28515625,43,0.04524402,0.67342734,0.01716206,0.004808888,-0.92381835,0.6051099,0.51222384,0.48583475,0.5077441,0.49481323,0.47629207,0.490424,0.5188805,0.570068,0.565905,0.5662729,0.5439883,0.53302485,0.33202872,0.30967632,0.3063855,0.29817852,0.27918953,0.30411977,0.29055247,0.30276734,0.28624466,0.29953405,0.29444417,0.31791475,-165.87125,122.3458,-40.646572,66.884796,-7.3805437,11.614637,5.8087487,-10.499325,14.975156,-5.779953,15.584258,-2.3047788,-3.2854116,1352.750253785911,2693.422040963642,1884.956306073592,9948.33984375,18.26752467431604,14.44293397699424,16.16474553535741,16.675866911822297,16.10607117605503,16.299976945159177,66.15134694440681,6.2424027530118265,5.389285235138764,4.971469511376927,4.662856967463542,3.66434480641187,2.7567735350730587,4.4999268878116405,58.643726780294415,33.901324223197705,38.13394924747686,38.66536708487631,30.178815430410772,27.07001213517759,78.31827874477625,5.011671e-06,0.006579128,1.3505187,16.129492,0.18930018,0.481658,9.535184,118.522125,1.3549966,1.3505187,hiphop
hiphop.00076.au,99.38401442307692,49,0.10915068,0.98592323,0.023028444,0.003476778,-0.9186053,0.7415211,0.57736945,0.6274973,0.6086087,0.516525,0.5092535,0.48688233,0.4891763,0.38742667,0.348407,0.3880115,0.4258383,0.5130325,0.35825527,0.33751506,0.32566804,0.29277453,0.3168155,0.283471,0.29044488,0.2703231,0.26066035,0.26826915,0.2834432,0.33452824,-176.7063,144.23572,-22.069212,35.11677,-2.2967927,13.036288,-5.6803093,-7.896731,14.3693,-13.005505,7.431584,0.7616975,-2.4262273,1154.346577456257,2404.146503448691,2391.664546449762,10249.8046875,16.401540150347945,12.341819139902103,16.384906547416392,17.006127957093288,16.82101028003922,18.69477541891439,62.12436660264465,5.335116990525963,4.943184771411262,4.950411515208248,4.689501470823812,3.592398798546509,4.55700865590923,5.018958868446077,45.51059651584444,31.833085035160945,39.99453762159463,35.40023131234967,28.795126175283556,39.2878229015871,73.29404895775636,1.4410471e-06,0.00026487396,1.5538516,16.62733,0.27887866,0.33268255,16.018387,207.87643,1.3738415,1.5538516,hiphop
hiphop.00077.au,117.45383522727273,56,0.042190716,0.49806786,0.023750516,0.0071263835,-0.94927096,0.56153166,0.5432055,0.5150658,0.47658587,0.53704154,0.55492646,0.419053,0.38863438,0.46881485,0.5024606,0.468734,0.48955077,0.5532715,0.3117515,0.30590245,0.27474368,0.28984267,0.30093992,0.25504822,0.25482744,0.28233415,0.29118976,0.28669924,0.28428316,0.30891472,-112.70607,156.22485,-51.75781,65.84162,-20.057236,11.709768,3.3011405,-10.099474,15.253599,-18.252434,12.594228,-7.2383075,-4.0444374,992.5907603868484,2770.62924024961,1907.9108009297497,9991.40625,18.450441372333714,10.822730567479498,14.69150956691437,16.646322739132934,16.115639521534668,17.87776142441746,69.1050357164633,5.568867043638164,3.95099118875191,4.3108931630436675,4.520788895797017,3.1262046154650553,3.2256048110483357,4.341233624331303,51.44851820985047,27.13512741298637,32.32488448701094,34.63332099288067,28.684389710792917,36.43939753437182,79.03801867200043,1.0143581e-06,0.0006810347,1.4188095,11.687332,0.25787404,0.4461909,11.227601,95.5796,1.396462,1.4188095,hiphop
hiphop.00078.au,99.38401442307692,49,0.10915068,0.98592323,0.023028444,0.003476778,-0.9186053,0.7415211,0.57736945,0.6274973,0.6086087,0.516525,0.5092535,0.48688233,0.4891763,0.38742667,0.348407,0.3880115,0.4258383,0.5130325,0.35825527,0.33751506,0.32566804,0.29277453,0.3168155,0.283471,0.29044488,0.2703231,0.26066035,0.26826915,0.2834432,0.33452824,-176.7063,144.23572,-22.069212,35.11677,-2.2967927,13.036288,-5.6803093,-7.896731,14.3693,-13.005505,7.431584,0.7616975,-2.4262273,1154.346577456257,2404.146503448691,2391.664546449762,10249.8046875,16.401540150347945,12.341819139902103,16.384906547416392,17.006127957093288,16.82101028003922,18.69477541891439,62.12436660264465,5.335116990525963,4.943184771411262,4.950411515208248,4.689501470823812,3.592398798546509,4.55700865590923,5.018958868446077,45.51059651584444,31.833085035160945,39.99453762159463,35.40023131234967,28.795126175283556,39.2878229015871,73.29404895775636,1.4410471e-06,0.00026487396,1.5538516,16.62733,0.27887866,0.33268255,16.018387,207.87643,1.3738415,1.5538516,hiphop
hiphop.00080.au,95.703125,44,0.039552156,0.2984468,0.010334506,0.0052288147,-0.19879884,0.18098152,0.43126935,0.39694035,0.3975678,0.42115292,0.41545892,0.40819183,0.4009516,0.44271144,0.5417228,0.5942547,0.53754383,0.48176926,0.32225886,0.31912413,0.3128515,0.31678858,0.29171136,0.2967294,0.27490523,0.30111945,0.31158847,0.29475826,0.28388456,0.30315393,-162.94318,158.27893,-79.66302,85.114426,-20.25223,22.156063,3.5006657,-12.286846,25.881157,-18.562551,16.205603,-5.155698,-0.9872093,954.4964228748632,2835.096095793717,1521.813635706788,10012.939453125,16.561486776859688,12.676602679151749,16.21105364417057,16.7456826274566,16.430822790944454,17.202283613323342,69.45012989054958,5.330816768828904,5.249700689090808,5.220740003429853,4.701995978929263,3.573319957637631,3.248117269421409,3.4217282603865735,46.97804030370949,36.1234116538097,35.71033381205953,40.98989186849975,30.87128032938515,30.89510205119101,76.48654935763926,2.466756e-06,0.0025534632,1.267786,13.712233,0.19459136,0.53062683,3.4982176,18.183973,1.3809359,1.267786,hiphop
hiphop.00079.au,105.46875,52,0.017878653,0.20547186,0.02106864,0.006192999,-0.82213145,0.39340216,0.46281016,0.4980191,0.49203673,0.47070977,0.42987862,0.41267982,0.3925639,0.4027551,0.41775045,0.46759504,0.52428544,0.49315202,0.31157482,0.31879446,0.31290796,0.32216272,0.282625,0.28390276,0.27430433,0.2865076,0.29546565,0.31172985,0.31532755,0.31136492,-169.7046,150.09258,-63.16482,55.64652,-11.202871,20.82041,-9.062943,-11.5083685,24.73571,-21.365767,10.5449,-4.4538293,-5.2144365,1203.1081755775147,2661.0763522853144,2284.736010912325,10034.47265625,14.305531507621128,12.313565426340634,15.974515882678313,16.359937790674742,16.619568098852344,20.985193843795784,65.79866947586763,5.453656038464418,4.671121884909845,5.028248887283618,4.709359361313051,3.6808865461827343,7.305372180014773,5.925193880565252,55.6294340959455,31.96438000897153,38.2159989339502,35.160877669768084,30.69196206180713,51.55972913513066,76.60275382937341,4.1810786e-06,0.0013566578,1.8174156,18.595715,0.24488182,0.507848,4.708687,35.59121,1.5478109,1.8174156,hiphop
hiphop.00081.au,101.33272058823529,50,0.012605963,0.2498355,0.005453123,0.001245734,-0.25603196,0.33119166,0.72904074,0.7538321,0.7387332,0.6808661,0.6352799,0.5448115,0.49920183,0.5168433,0.570457,0.58769506,0.55876607,0.60849136,0.2607978,0.24743056,0.24452358,0.23918273,0.25933987,0.2604182,0.2576851,0.25142574,0.25140995,0.26228118,0.22216277,0.2230744,-274.54245,161.3726,-10.085651,37.332752,15.459796,13.640806,21.104677,-3.2364407,13.768714,3.8112824,-0.45372507,10.801089,-1.5128771,623.6871007317252,1893.824557033611,1677.874963941358,7149.0234375,13.090564036510242,10.99287955109598,14.057893736300224,15.347921935323999,15.245188693301797,16.595586027904513,59.53337554578363,4.603106997731904,3.465409897417377,4.163500118818973,4.066271202129188,2.7974609711435536,3.1011770912674086,4.584458598754187,71.95444513413533,34.66549505477357,33.29527554580865,37.35964651936372,28.839032070973907,29.572400760047792,69.67233627868913,2.553561e-06,0.0040402985,1.2784394,11.445876,0.22033335,0.2335181,2.0341911,29.27986,1.1720136,1.2784394,hiphop
hiphop.00082.au,206.71875,105,0.036587182,0.33609986,0.004775687,0.0020928374,-0.12321433,0.2080682,0.55842537,0.5654602,0.56104106,0.50956744,0.5087281,0.49157342,0.47852096,0.5467937,0.5064891,0.5137167,0.6451491,0.5895596,0.2959472,0.29805306,0.297933,0.28767142,0.28552306,0.27322897,0.26806012,0.27609247,0.26047274,0.2612161,0.30518386,0.28668776,-202.04138,173.7053,-72.58082,52.682934,1.6382078,-3.6041687,23.032953,-12.885068,15.139383,3.3881304,2.7615852,11.10667,-5.9359365,657.8721506280878,2153.5969505813246,1006.7744499968564,7945.751953125,14.525359460765452,10.58476993236972,14.203299182212335,16.13521375457959,14.922190593803435,16.168920743016727,68.31657968753588,5.080244540291212,3.8456592530940332,4.207771692816929,3.5724826466493638,2.6118875472097005,2.3857345392540674,3.634252031426253,47.61394831610349,37.00874782010269,33.64073614860064,36.973792707362996,26.697362170842677,26.72390664848548,77.04560245422302,1.4152096e-06,0.0013474223,0.65020406,4.357846,0.26418003,0.42821887,2.3255634,21.568766,1.0701861,0.65020406,hiphop
hiphop.00083.au,103.359375,51,0.03621582,0.28843597,0.006292623,0.0022987553,-0.20791063,0.3127007,0.53763527,0.581468,0.58909726,0.5509416,0.4855167,0.47105682,0.45243222,0.4232325,0.43663555,0.4451513,0.47203717,0.5114504,0.3060102,0.30170396,0.3050047,0.2986344,0.2910885,0.2967762,0.2875159,0.27618754,0.27930483,0.28083888,0.29231814,0.2971709,-198.69325,163.20297,-65.30819,49.87853,1.8841887,8.193234,23.264387,-15.9686985,18.093985,-0.38129705,0.8998503,13.7846575,-6.378064,621.3444288515435,2263.9344658882824,1120.4009522857846,8311.81640625,15.036372523468119,11.5185534400664,15.06045923392964,17.139131404097935,16.986547153723027,17.236239734628228,69.1491827045605,5.038352346722982,3.9060506221801194,4.362052388410581,4.271700493564201,3.3897208670924983,2.858720522182642,3.7813154428123448,42.60211061138088,34.13756859772542,33.95422467141793,38.0650571626548,32.04802127057853,28.20857507549012,80.06279246352437,1.2728176e-06,0.0012434864,0.9504342,10.080957,0.28373188,0.4174241,2.6916578,24.62388,1.228813,0.9504342,hiphop
hiphop.00084.au,112.34714673913044,55,0.014254658,0.14240605,0.0114560025,0.0013940921,-0.29179934,0.20319776,0.53936833,0.5745558,0.55235714,0.5581396,0.5814478,0.5989556,0.5508067,0.54428107,0.53231925,0.5131092,0.5300352,0.5368529,0.2922883,0.30003083,0.295233,0.3076662,0.3199318,0.3274513,0.29906687,0.28066486,0.28246707,0.2789343,0.27601916,0.28798127,-284.30515,156.30945,-55.424667,36.265926,16.109371,-2.3349593,10.7079315,-14.118757,5.482735,-0.5500377,-5.393606,7.284736,-5.581965,816.1064463436361,1924.3352658527779,1459.9588634353286,8074.951171875,16.168144387613758,11.103719775113543,14.040179668131133,14.110911907718101,15.014007949416744,17.338415609679934,62.849295330460016,5.340745397088453,4.870315489333805,5.0350556053491475,3.978703604252286,2.967344363743415,3.268703281623926,5.289814440468761,38.7866049839827,36.65964289701631,38.24994237428253,36.327014779905255,28.797420832605525,30.58555398774936,71.12321153540566,2.9035618e-06,0.00228426,1.4639465,20.956245,0.25450423,0.40259138,1.1946088,16.325825,1.2723336,1.4639465,hiphop
hiphop.00085.au,55.569556451612904,21,0.030310564,0.24731438,0.006676758,0.0022586184,-0.20727943,0.25750524,0.54491293,0.5970848,0.5601491,0.5604587,0.5373643,0.4946035,0.4520149,0.4472542,0.44340926,0.48549294,0.5694152,0.51516724,0.32011303,0.32010433,0.30401382,0.3004101,0.30106276,0.29346284,0.28454128,0.28437662,0.27155948,0.2946407,0.3313173,0.30155188,-191.95671,159.26297,-70.34927,66.28018,1.2687927,1.1510047,25.247335,-19.292053,14.349302,-4.506191,-4.7288556,12.073279,-8.750511,589.8098789806749,2390.2031615798533,850.5053067193628,7881.15234375,15.58477991517147,9.741936594410408,14.972773371475423,16.236839111222544,15.757448231840236,15.945422025142868,69.89550080993871,4.474369147572052,3.688749473097365,4.425388004113316,4.454994677681258,3.1734171182163426,2.105012076067073,2.4591599250068623,48.00749100706905,30.763495273935995,34.015356041772144,34.96752026949744,30.820088086123555,23.662735785128838,75.88231003626379,9.958388e-07,0.00043296724,0.74329746,7.375483,0.24467285,0.47526202,2.389259,22.462528,1.0885649,0.74329746,hiphop
hiphop.00086.au,99.38401442307692,48,0.031790636,0.27718827,0.0042582448,0.0009433641,-0.24645108,0.23646912,0.5846883,0.55600476,0.5412948,0.52224195,0.48484185,0.47088122,0.49047732,0.5178716,0.61511666,0.6701402,0.5652294,0.5189877,0.30877116,0.29147157,0.29318082,0.27507266,0.26402724,0.26200092,0.25188872,0.2644496,0.29675505,0.29027024,0.2647768,0.27620113,-263.21442,149.56886,-44.9954,40.167336,6.652723,9.700771,27.752604,-4.9463034,19.904566,10.702562,2.321146,10.851583,-1.3254744,712.1668186172774,2152.8439691147173,1450.9383351188392,7450.48828125,16.89490431529682,9.493815227474318,13.45068514968753,17.632093843399687,16.92197733539546,16.311769512811924,63.64469047117103,4.880534920935092,3.3715426105490844,3.9815376161467437,4.399996765786871,3.6145171455293506,2.6370035706769963,4.1825361192707495,46.0672547834712,26.37761594569441,35.29748466834363,40.08450406047022,33.38610541525573,26.396326141039303,74.05564419380441,1.5179525e-06,0.0011998466,1.1122136,8.415205,0.25195897,0.36293224,1.5219111,19.442123,1.1688215,1.1122136,hiphop
hiphop.00087.au,101.33272058823529,50,0.043936696,0.28873566,0.005263851,0.0008877473,-0.23498799,0.24056701,0.7000836,0.68794,0.74425566,0.7491461,0.7003812,0.65780276,0.6681442,0.6663014,0.645687,0.68334115,0.6990918,0.7005036,0.26926354,0.23196536,0.19292444,0.18866102,0.2417757,0.25129238,0.20910865,0.19189717,0.18413585,0.17955244,0.1993788,0.2443747,-241.22081,139.71396,-54.29076,66.81346,6.7697086,1.629292,25.63061,-2.6141796,26.12074,4.0419874,1.7086588,13.428138,-3.7203286,783.4554472871503,2422.752566648915,1235.861462164402,7536.62109375,17.19375023080121,10.047114055928818,11.768051953703182,14.051511142410721,14.730316764337564,14.97742293549992,67.54259521804082,5.210734924014053,3.27349826455656,3.4194544490490046,3.436145752398441,3.0262276271758544,1.920482746344877,4.216026457136216,51.925729215122246,26.573133999616765,30.899583289359576,32.45249240210627,28.613005077905207,23.521885510178972,76.10509504810551,3.5616945e-06,0.0050807553,1.6626145,11.146313,0.1507837,0.4356749,2.764132,29.4966,1.2925665,1.6626145,hiphop
hiphop.00088.au,114.84375,53,0.01374391,0.2401403,0.006393949,0.0030031372,-0.57609326,0.30600157,0.505108,0.49682626,0.51165265,0.4547359,0.49508253,0.49603546,0.4127363,0.4362659,0.4548693,0.5187809,0.5368908,0.53097594,0.29375723,0.2805723,0.29628384,0.27252156,0.31203082,0.320773,0.26790598,0.2816731,0.28405944,0.30932862,0.31278017,0.2965637,-171.7281,164.82664,-79.63692,62.482235,-1.744333,6.2225113,26.186987,-22.276691,19.258163,1.5814964,1.0806825,12.134001,-12.144875,555.441630157935,2363.873977309942,912.5852220572533,8333.349609375,14.807835168285218,9.809655994255257,14.34801195966964,16.59082430110046,16.69663300184221,16.090309085443337,70.3648524366357,5.12078733517407,3.9546680968515044,4.7364000868597795,4.746092743930501,3.5633521825363186,2.742448984257787,3.388478845592379,46.40680772875436,29.28366872005627,38.9249114088149,51.6243040138644,31.52589953710472,29.126396183793286,76.65372557446518,1.204586e-06,0.00092527847,0.77855617,8.090889,0.25470793,0.49750054,2.61544,20.795069,1.1378446,0.77855617,hiphop
